,score_home,score_away,spread_favorite,spread_covered,over_under_line,over_under_result,home_team_fav,home_win%,home_team_ppg,home_team_oppg,home_p_diff,away_win%,away_team_ppg,away_team_oppg,away_p_diff,home_win_exp,away_win_exp
2560,28,30,-4.0,0,44.0,1,0,0.41700000000000004,21.92,19.58,2.34,0.5,26.42,24.17,2.25,0.653,0.628
2561,43,13,-4.0,0,44.0,1,0,0.25,16.67,28.17,-11.5,0.25,21.33,27.75,-6.42,0.048,0.177
2562,13,6,0.0,0,39.0,0,0,0.16699999999999998,20.25,27.75,-7.5,0.41700000000000004,19.08,19.92,-0.84,0.138,0.441
2563,10,31,-7.5,1,41.0,0,0,0.083,12.83,25.58,-12.75,0.833,25.33,19.42,5.91,0.022,0.82
2564,7,36,-3.0,1,37.0,1,0,0.75,20.5,16.0,4.5,0.833,31.58,22.42,9.16,0.792,0.886
2565,27,30,-4.0,0,51.0,1,0,0.33299999999999996,24.5,28.0,-3.5,0.667,28.67,23.42,5.25,0.311,0.768
2566,7,3,-7.0,0,46.0,0,0,0.16699999999999998,23.17,25.5,-2.33,0.667,25.25,15.17,10.08,0.364,0.944
2567,38,31,-3.5,1,41.5,1,1,0.583,21.42,25.0,-3.58,0.5,23.58,22.42,1.16,0.291,0.572
2568,31,13,-9.0,1,47.0,0,1,0.75,24.92,18.92,6.0,0.5,19.33,19.75,-0.42,0.827,0.47
2569,6,10,-5.5,0,38.0,0,1,0.75,22.25,19.33,2.92,0.5,17.92,19.83,-1.91,0.687,0.365
2570,23,7,-8.0,1,39.5,0,1,0.75,22.25,15.92,6.33,0.16699999999999998,21.25,26.83,-5.58,0.862,0.205
2571,31,0,-10.0,1,45.5,0,1,0.5,26.92,21.08,5.84,0.667,24.58,19.75,4.83,0.805,0.776
2572,40,21,-5.0,1,43.0,1,1,0.33299999999999996,16.92,21.58,-4.66,0.5,20.0,24.08,-4.08,0.209,0.258
2573,16,17,-1.5,0,41.5,0,0,0.41700000000000004,18.5,24.42,-5.92,0.583,20.25,20.92,-0.67,0.173,0.455
2574,28,34,-3.0,1,47.0,1,0,0.41700000000000004,24.0,26.75,-2.75,0.667,21.67,16.75,4.92,0.345,0.804
2575,3,21,-5.5,1,44.0,0,0,0.41700000000000004,18.92,21.08,-2.16,0.667,25.67,20.58,5.09,0.355,0.781
2576,34,7,-10.5,1,45.0,0,1,0.5379999999999999,27.23,19.46,7.77,0.385,18.69,21.54,-2.85,0.874,0.313
2577,30,24,-2.5,1,44.5,1,1,0.6920000000000001,22.62,17.62,5.0,0.769,25.38,18.46,6.92,0.8,0.859
2578,19,12,-2.5,1,37.5,0,1,0.077,12.62,26.0,-13.38,0.308,18.69,27.0,-8.31,0.019,0.108
2579,19,17,0.0,0,41.0,0,0,0.154,20.15,26.54,-6.39,0.385,18.08,19.38,-1.3,0.17,0.407
2580,33,30,-9.5,0,44.5,1,1,0.308,24.69,28.15,-3.46,0.385,18.31,23.85,-5.54,0.314,0.185
2581,34,24,-4.5,1,48.0,1,1,0.5379999999999999,26.69,24.46,2.23,0.615,22.69,25.46,-2.77,0.626,0.339
2582,14,17,-5.5,0,40.0,0,1,0.5379999999999999,17.31,18.77,-1.46,0.231,19.69,26.08,-6.39,0.393,0.166
2583,31,27,-14.5,0,43.5,1,1,0.846,31.92,21.23,10.69,0.615,23.54,14.54,9.0,0.919,0.933
2584,31,38,-3.0,0,47.0,1,1,0.6920000000000001,25.31,19.23,6.08,0.6920000000000001,28.77,23.69,5.08,0.827,0.76
2585,39,23,-8.0,1,42.0,1,1,0.462,24.15,23.62,0.53,0.231,20.69,28.92,-8.23,0.532,0.123
2586,17,22,-4.0,0,35.5,1,1,0.769,22.31,15.23,7.08,0.6920000000000001,21.0,18.62,2.38,0.889,0.66
2587,18,34,-6.0,1,46.5,1,0,0.462,20.08,25.31,-5.23,0.846,25.77,18.69,7.08,0.21,0.862
2588,13,27,-3.0,0,42.5,0,1,0.462,18.85,20.62,-1.77,0.615,22.69,20.62,2.07,0.379,0.632
2589,20,23,-4.0,0,43.0,0,1,0.615,20.0,20.54,-0.54,0.231,21.92,23.77,-1.85,0.463,0.386
2590,31,17,-1.0,1,47.0,1,1,0.385,22.38,20.38,2.0,0.385,24.31,27.31,-3.0,0.629,0.334
2591,14,40,-7.0,1,33.0,1,0,0.385,17.69,21.08,-3.39,0.6920000000000001,19.46,17.54,1.92,0.276,0.637
2592,27,3,-14.5,1,38.0,0,1,0.7140000000000001,21.93,15.71,6.22,0.14300000000000002,13.07,25.0,-11.93,0.86,0.028
2593,27,26,-7.5,0,45.0,1,0,0.28600000000000003,18.21,26.43,-8.22,0.35700000000000004,25.29,28.29,-3.0,0.107,0.339
2594,3,34,-9.0,1,45.5,0,0,0.28600000000000003,19.5,25.21,-5.71,0.857,31.86,21.64,10.22,0.188,0.91
2595,38,34,-3.0,1,36.0,1,1,0.7140000000000001,20.93,17.29,3.64,0.7140000000000001,21.07,18.5,2.57,0.74,0.672
2596,34,20,-8.0,0,43.5,1,0,0.214,20.07,25.86,-5.79,0.5710000000000001,27.71,18.57,9.14,0.189,0.909
2597,10,20,-4.0,1,40.0,0,0,0.35700000000000004,18.0,19.36,-1.36,0.7140000000000001,23.14,18.07,5.07,0.402,0.799
2598,24,23,-2.5,0,49.5,0,0,0.214,20.86,29.64,-8.78,0.35700000000000004,23.79,27.57,-3.78,0.112,0.295
2599,45,17,-3.0,1,43.0,1,1,0.5710000000000001,23.79,15.71,8.08,0.643,25.71,20.57,5.14,0.908,0.783
2600,17,20,-6.5,0,45.0,0,1,0.5710000000000001,22.79,26.07,-3.28,0.35700000000000004,19.14,24.5,-5.36,0.313,0.198
2601,34,14,-4.0,1,42.5,1,1,0.643,23.0,20.07,2.93,0.429,23.0,20.14,2.86,0.683,0.679
2602,27,34,-3.5,0,41.0,1,1,0.5,17.07,18.64,-1.57,0.28600000000000003,22.0,23.5,-1.5,0.384,0.407
2603,26,31,-2.5,1,47.5,1,0,0.5,25.21,23.57,1.64,0.5710000000000001,27.21,24.43,2.78,0.597,0.654
2604,25,17,-2.5,1,40.0,1,1,0.429,18.43,21.07,-2.64,0.35700000000000004,17.86,22.43,-4.57,0.323,0.22
2605,38,15,-6.0,1,43.5,1,1,0.5710000000000001,20.0,20.71,-0.71,0.429,19.93,25.93,-6.0,0.452,0.181
2606,14,17,-2.5,0,49.5,0,1,0.857,26.36,18.64,7.72,0.7140000000000001,25.29,19.29,6.0,0.879,0.824
2607,14,24,-14.5,0,44.5,0,1,0.7140000000000001,29.43,24.21,5.22,0.35700000000000004,17.43,22.43,-5.0,0.762,0.199
2608,31,10,-14.5,1,41.5,0,1,0.8,25.53,18.53,7.0,0.133,12.4,25.13,-12.73,0.861,0.021
2609,13,7,-9.5,0,43.0,0,1,0.733,22.93,17.53,5.4,0.267,21.0,25.47,-4.47,0.816,0.248
2610,9,41,-6.5,1,38.0,1,0,0.33299999999999996,17.47,19.4,-1.93,0.733,22.27,14.87,7.4,0.362,0.899
2611,28,33,-3.5,1,47.5,1,0,0.267,21.07,29.2,-8.13,0.5329999999999999,27.2,19.6,7.6,0.128,0.869
2612,20,13,-3.5,1,43.5,0,1,0.33299999999999996,22.8,23.73,-0.93,0.4,17.87,21.87,-4.0,0.443,0.247
2613,10,3,-10.5,0,43.5,0,1,0.6,25.2,15.8,9.4,0.733,22.07,18.4,3.67,0.931,0.733
2614,34,17,-4.0,1,48.0,1,1,0.33299999999999996,23.73,27.33,-3.6,0.5329999999999999,22.4,25.67,-3.27,0.303,0.312
2615,23,20,-9.5,0,48.0,0,1,0.6,27.47,24.53,2.94,0.4,22.4,21.07,1.33,0.662,0.586
2616,10,31,-4.5,0,43.5,0,1,0.667,23.73,19.67,4.06,0.467,25.27,24.07,1.2,0.743,0.571
2617,38,7,-6.0,1,44.0,1,1,0.867,32.0,20.4,11.6,0.467,17.73,19.67,-1.94,0.935,0.363
2618,13,23,-7.0,0,47.0,0,1,0.733,24.73,18.93,5.8,0.6,21.2,20.33,0.87,0.82,0.558
2619,38,7,-1.5,1,38.0,1,1,0.667,21.93,19.8,2.13,0.267,18.4,25.8,-7.4,0.639,0.128
2620,13,14,0.0,0,43.5,0,0,0.667,28.4,24.2,4.2,0.33299999999999996,25.33,28.2,-2.87,0.721,0.345
2621,38,7,-6.0,1,39.0,1,1,0.33299999999999996,17.8,22.6,-4.8,0.33299999999999996,18.8,26.4,-7.6,0.21,0.126
2622,16,6,-3.0,0,41.5,0,0,0.4,19.6,26.73,-7.13,0.467,18.87,20.8,-1.93,0.144,0.369
2623,14,17,-4.0,0,44.5,0,0,0.4,19.2,24.0,-4.8,0.6,25.13,22.2,2.93,0.221,0.672
2624,35,31,-2.5,0,49.5,1,0,0.0,12.0,30.0,-18.0,1.0,31.0,13.0,18.0,0.006,0.993
2625,38,35,-4.0,0,41.0,1,1,1.0,41.0,7.0,34.0,1.0,23.0,20.0,3.0,1.0,0.688
2626,23,30,-11.0,0,45.0,1,0,0.0,21.0,28.0,-7.0,1.0,42.0,34.0,8.0,0.157,0.798
2627,24,22,-3.0,0,41.0,1,1,0.0,20.0,23.0,-3.0,1.0,27.0,17.0,10.0,0.312,0.933
2628,48,3,-9.0,1,45.0,1,1,1.0,27.0,20.0,7.0,0.0,7.0,41.0,-34.0,0.85,0.0
2629,19,27,-1.5,1,39.0,1,0,0.0,7.0,34.0,-27.0,0.0,17.0,27.0,-10.0,0.0,0.067
2630,13,23,-3.0,1,47.5,0,0,0.0,24.0,38.0,-14.0,1.0,34.0,7.0,27.0,0.055,1.0
2631,20,24,-1.0,0,41.0,1,1,0.0,17.0,24.0,-7.0,0.0,20.0,27.0,-7.0,0.128,0.15
2632,35,21,-7.0,1,53.5,1,1,1.0,38.0,24.0,14.0,1.0,24.0,17.0,7.0,0.945,0.872
2633,30,13,-5.0,1,46.5,0,1,0.0,34.0,42.0,-8.0,1.0,30.0,12.0,18.0,0.202,0.994
2634,32,3,-9.0,1,38.5,0,1,1.0,27.0,24.0,3.0,1.0,16.0,14.0,2.0,0.667,0.664
2635,24,0,-14.0,1,40.0,0,1,0.0,7.0,35.0,-28.0,0.0,17.0,33.0,-16.0,0.0,0.02
2636,24,27,-3.0,1,41.5,1,0,1.0,33.0,17.0,16.0,0.0,24.0,27.0,-3.0,0.98,0.333
2637,26,13,-6.0,0,39.0,0,0,0.0,14.0,16.0,-2.0,1.0,35.0,7.0,28.0,0.336,1.0
2638,22,21,-4.5,0,45.0,0,1,1.0,28.0,14.0,14.0,1.0,28.0,21.0,7.0,0.98,0.843
2639,28,16,-7.0,1,44.0,0,1,0.0,14.0,28.0,-14.0,0.0,13.0,31.0,-18.0,0.02,0.007
2640,34,31,-7.5,0,54.5,1,0,1.0,39.5,21.0,18.5,1.0,36.5,22.5,14.0,0.98,0.951
2641,16,10,-3.5,1,43.5,0,1,0.0,22.0,29.0,-7.0,0.5,9.5,23.0,-13.5,0.164,0.01
2642,17,27,-5.0,1,45.5,0,0,0.5,21.5,21.0,0.5,1.0,36.0,28.5,7.5,0.533,0.812
2643,8,13,-1.0,0,38.5,0,1,0.5,24.5,20.5,4.0,0.5,28.5,22.0,6.5,0.735,0.821
2644,17,16,-2.0,0,42.5,0,0,0.5,22.0,23.0,-1.0,0.0,18.5,30.5,-12.0,0.437,0.051
2645,20,23,-11.0,0,39.5,1,0,0.0,13.0,30.5,-17.5,0.5,15.5,17.5,-2.0,0.008,0.346
2646,23,26,-3.0,1,45.0,1,0,0.0,18.5,24.0,-5.5,1.0,37.5,11.5,26.0,0.188,0.999
2647,40,33,-4.0,1,51.0,1,1,0.5,32.0,27.5,4.5,1.0,28.5,10.0,18.5,0.717,0.997
2648,34,24,-3.0,0,41.0,1,0,0.5,29.0,29.0,0.0,1.0,29.5,13.5,16.0,0.5,0.988
2649,16,29,-8.0,0,46.5,0,1,0.5,31.0,24.0,7.0,0.5,21.0,22.0,-1.0,0.823,0.435
2650,20,17,-14.5,0,44.5,0,1,0.5,22.5,26.0,-3.5,0.0,5.0,44.5,-39.5,0.301,0.0
2651,13,10,-3.0,0,43.0,0,0,0.0,8.5,28.5,-20.0,0.5,24.5,21.5,3.0,0.001,0.679
2652,7,37,-6.0,1,42.0,1,0,0.0,14.5,29.5,-15.0,0.5,24.0,16.5,7.5,0.017,0.889
2653,16,13,-1.0,1,45.0,0,1,0.5,22.0,23.5,-1.5,0.5,23.5,30.5,-7.0,0.407,0.174
2654,17,14,-7.0,0,44.0,0,1,0.5,20.0,14.5,5.5,0.5,22.0,22.5,-0.5,0.847,0.468
2655,18,16,-3.5,0,45.0,0,1,0.5,25.5,25.5,0.0,1.0,25.0,17.5,7.5,0.5,0.881
2656,27,31,-1.5,1,45.0,1,0,0.33299999999999996,19.67,18.67,1.0,0.667,23.67,20.0,3.67,0.571,0.722
2657,34,17,-5.0,1,43.5,1,1,0.667,28.33,13.33,15.0,0.667,27.67,20.33,7.34,0.985,0.857
2658,34,29,-7.0,0,42.0,1,1,0.33299999999999996,20.0,23.0,-3.0,0.33299999999999996,20.0,22.67,-2.67,0.312,0.331
2659,23,20,-3.0,0,43.0,0,0,0.33299999999999996,19.0,18.0,1.0,1.0,37.67,24.33,13.34,0.573,0.937
2660,13,31,-1.5,0,37.5,1,1,0.667,20.33,20.67,-0.34,0.667,19.0,14.33,4.67,0.477,0.815
2661,30,34,-2.5,0,46.5,1,1,0.667,23.0,22.33,0.67,1.0,33.67,15.33,18.34,0.542,0.99
2662,49,23,-12.0,1,46.5,1,1,1.0,33.0,24.67,8.33,0.33299999999999996,19.33,20.67,-1.34,0.854,0.408
2663,17,10,-4.0,1,46.5,0,1,0.667,30.0,20.0,10.0,0.667,18.0,18.33,-0.33,0.915,0.476
2664,10,23,-9.0,1,45.0,0,0,0.33299999999999996,9.67,20.67,-11.0,0.667,34.67,29.33,5.34,0.02,0.74
2665,22,17,-3.0,0,40.0,0,0,0.0,9.0,36.33,-27.33,0.0,20.0,24.67,-4.67,0.0,0.232
2666,19,31,-6.5,1,55.5,0,0,0.667,30.67,27.33,3.34,0.667,34.67,26.33,8.34,0.669,0.845
2667,23,24,-10.0,0,43.5,1,1,0.33299999999999996,26.0,25.67,0.33,0.667,23.33,17.33,6.0,0.519,0.839
2668,26,16,-7.0,1,45.0,0,1,0.667,21.67,23.0,-1.33,0.0,17.67,26.0,-8.33,0.416,0.101
2669,28,30,-6.0,0,39.0,1,0,0.33299999999999996,10.0,22.33,-12.33,0.33299999999999996,20.0,25.67,-5.67,0.015,0.193
2670,10,17,-3.0,1,44.0,0,0,0.0,12.0,32.0,-20.0,0.667,22.0,17.67,4.33,0.004,0.77
2671,24,17,-10.0,0,40.5,1,1,0.667,20.0,20.0,0.0,0.0,15.33,28.0,-12.67,0.5,0.032
2672,14,25,-6.5,1,53.0,0,0,0.5,22.5,26.25,-3.75,1.0,37.0,24.25,12.75,0.289,0.931
2673,31,24,-3.0,0,53.0,1,0,0.75,33.25,24.0,9.25,0.25,25.25,25.25,0.0,0.879,0.5
2674,27,30,-6.5,0,51.5,1,0,0.25,22.25,25.5,-3.25,0.75,31.75,24.5,7.25,0.312,0.827
2675,24,29,-3.5,1,46.5,1,0,0.25,20.25,27.75,-7.5,0.75,22.75,21.25,1.5,0.138,0.596
2676,20,25,-4.5,0,48.5,0,1,0.75,26.75,17.5,9.25,0.5,27.75,28.25,-0.5,0.918,0.473
2677,24,28,-1.5,0,38.0,1,1,0.0,15.75,27.0,-11.25,0.25,12.25,31.5,-19.25,0.046,0.005
2678,20,30,-2.5,1,37.0,1,0,0.25,9.75,21.25,-11.5,0.5,20.0,18.5,1.5,0.018,0.605
2679,34,10,-3.5,1,45.0,0,1,0.0,19.25,24.0,-4.75,0.25,21.5,21.75,-0.25,0.223,0.484
2680,30,21,-7.5,1,50.0,1,1,0.75,33.75,24.5,9.25,0.5,25.0,23.75,1.25,0.876,0.574
2681,25,36,-10.0,0,43.5,1,1,0.75,25.5,21.75,3.75,0.25,14.5,24.25,-9.75,0.715,0.056
2682,38,17,-3.0,1,40.0,1,1,0.5,16.0,18.0,-2.0,0.75,22.0,14.0,8.0,0.349,0.919
2683,48,3,-3.0,1,41.5,1,1,0.75,23.5,18.75,4.75,0.75,21.0,19.25,1.75,0.78,0.618
2684,24,13,-7.0,1,47.0,0,1,1.0,33.75,19.0,14.75,0.5,23.5,24.5,-1.0,0.968,0.44
2685,31,17,-3.5,1,49.5,0,1,0.4,20.8,26.0,-5.2,0.2,23.2,26.4,-3.2,0.216,0.319
2686,29,14,-7.0,1,43.5,0,1,0.75,29.75,14.25,15.5,0.6,25.4,19.0,6.4,0.985,0.839
2687,39,10,-2.5,1,42.0,1,1,0.4,21.4,24.4,-3.0,0.2,22.2,21.2,1.0,0.32,0.565
2688,27,17,-4.5,1,40.5,1,1,0.6,22.0,18.8,3.2,0.0,17.4,27.2,-9.8,0.706,0.073
2689,19,25,-5.0,0,45.0,0,1,1.0,31.8,17.8,14.0,0.8,28.4,15.6,12.8,0.968,0.968
2690,24,3,-14.0,1,47.5,0,1,1.0,34.6,22.2,12.4,0.0,11.5,28.25,-16.75,0.936,0.007
2691,20,16,-7.0,0,54.5,0,1,0.8,33.0,23.8,9.2,0.5,24.75,25.25,-0.5,0.879,0.471
2692,27,24,-3.0,1,49.0,1,1,0.6,25.4,24.6,0.8,0.8,32.8,24.0,8.8,0.547,0.869
2693,24,17,-6.5,1,45.0,0,1,0.6,27.2,26.6,0.6,0.5,18.5,23.25,-4.75,0.533,0.218
2694,17,13,-12.5,0,40.0,0,1,0.6,20.4,17.8,2.6,0.2,11.8,23.0,-11.2,0.678,0.028
2695,26,20,-6.5,0,49.5,0,0,0.6,17.4,25.0,-7.6,0.8,31.4,25.0,6.4,0.115,0.799
2696,13,20,-3.0,1,46.5,0,0,0.75,20.75,15.75,5.0,0.2,25.0,26.4,-1.4,0.816,0.42
2697,24,6,-7.5,1,41.5,0,1,0.4,24.2,25.0,-0.8,0.0,17.25,26.0,-8.75,0.453,0.09
2698,20,32,-4.5,1,46.5,1,0,0.2,19.2,24.2,-5.0,0.667,19.83,17.0,2.83,0.213,0.697
2699,33,20,-2.5,1,44.5,1,1,0.16699999999999998,22.17,27.17,-5.0,0.6,19.2,16.6,2.6,0.233,0.686
2700,6,3,-3.0,1,41.0,0,1,0.4,18.2,23.4,-5.2,0.4,18.8,24.4,-5.6,0.197,0.187
2701,34,7,-14.0,1,43.0,0,1,0.4,23.0,24.2,-1.2,0.0,9.8,27.4,-17.6,0.427,0.004
2702,16,23,-4.5,0,47.0,0,1,0.833,29.67,19.0,10.67,0.5,22.5,24.5,-2.0,0.931,0.379
2703,15,18,-1.0,1,41.5,0,0,0.0,15.0,25.6,-10.6,0.2,21.0,28.0,-7.0,0.049,0.157
2704,27,33,-11.0,0,47.0,1,0,0.16699999999999998,20.17,24.17,-4.0,1.0,32.83,19.0,13.83,0.263,0.962
2705,62,7,-14.0,1,49.0,1,1,0.667,29.5,25.17,4.33,0.0,17.33,27.17,-9.84,0.722,0.072
2706,27,21,-1.0,0,43.5,1,0,0.5,24.17,21.83,2.34,0.8,24.0,21.8,2.2,0.642,0.634
2707,0,28,-3.5,0,41.5,0,1,0.667,26.67,25.0,1.67,0.4,15.4,30.0,-14.6,0.595,0.022
2708,18,24,-2.0,1,44.0,0,0,0.667,18.83,24.17,-5.34,0.5,24.33,22.0,2.33,0.196,0.641
2709,7,41,-2.5,0,44.0,1,1,0.6,21.0,18.8,2.2,0.5,23.5,20.67,2.83,0.648,0.675
2710,12,7,-10.5,0,39.0,0,0,0.16699999999999998,12.0,22.0,-10.0,0.8,29.6,14.2,15.4,0.039,0.985
2711,30,27,-11.5,0,43.0,1,1,0.667,25.83,13.83,12.0,0.16699999999999998,19.33,25.5,-6.17,0.969,0.171
2712,23,0,-4.0,1,46.5,0,1,0.667,31.33,24.5,6.83,0.5,19.33,19.33,0.0,0.815,0.5
2713,21,24,-3.0,0,47.0,0,1,0.28600000000000003,23.71,26.14,-2.43,0.14300000000000002,21.14,25.43,-4.29,0.361,0.256
2714,10,45,-3.5,1,43.5,1,0,0.33299999999999996,20.5,25.83,-5.33,0.7140000000000001,27.71,19.57,8.14,0.209,0.882
2715,24,14,-10.0,1,41.0,0,1,0.5710000000000001,26.0,18.71,7.29,0.28600000000000003,12.0,19.86,-7.86,0.867,0.068
2716,20,17,-10.0,0,43.5,0,1,0.667,25.67,24.5,1.17,0.0,15.0,24.33,-9.33,0.568,0.065
2717,34,7,-3.0,1,49.5,0,1,0.33299999999999996,24.17,24.17,0.0,0.5,24.83,21.33,3.5,0.5,0.705
2718,25,17,-3.0,0,52.0,0,0,0.7140000000000001,21.57,17.43,4.14,0.833,30.83,22.5,8.33,0.763,0.867
2719,20,10,-9.5,1,38.5,0,1,0.833,27.83,16.17,11.66,0.5,16.17,20.0,-3.83,0.956,0.242
2720,12,34,-1.5,1,37.5,1,0,0.33299999999999996,16.17,21.33,-5.16,0.667,22.83,18.5,4.33,0.182,0.764
2721,31,21,-14.0,0,48.5,1,0,0.0,9.33,28.5,-19.17,0.7140000000000001,34.14,22.57,11.57,0.002,0.925
2722,27,10,-7.5,1,43.5,0,1,0.5,18.67,22.5,-3.83,0.0,15.86,32.14,-16.28,0.261,0.016
2723,23,20,-3.0,0,44.5,0,0,0.5,17.5,25.0,-7.5,0.667,23.5,22.67,0.83,0.119,0.551
2724,19,13,-3.0,1,41.5,0,1,0.14300000000000002,20.43,26.14,-5.71,0.14300000000000002,12.43,27.43,-15.0,0.195,0.012
2725,11,27,-2.5,0,45.0,0,1,0.7140000000000001,30.14,21.0,9.14,0.5710000000000001,24.57,21.71,2.86,0.894,0.671
2726,23,13,-11.0,0,45.0,0,1,0.429,22.29,23.14,-0.85,0.28600000000000003,15.57,23.14,-7.57,0.447,0.102
2727,30,12,-10.5,1,41.0,1,1,0.625,25.75,18.12,7.63,0.429,15.29,20.0,-4.71,0.88,0.192
2728,7,31,-7.0,1,45.5,0,0,0.0,15.12,31.5,-16.38,0.5710000000000001,22.57,23.29,-0.72,0.014,0.455
2729,3,31,-4.0,0,40.5,0,1,0.5710000000000001,18.29,24.29,-6.0,0.0,15.29,23.71,-8.42,0.168,0.082
2730,20,24,-9.0,0,51.0,0,1,0.7140000000000001,28.86,22.86,6.0,0.7140000000000001,24.86,23.43,1.43,0.799,0.585
2731,27,16,-9.0,1,50.5,0,1,0.625,32.5,23.62,8.88,0.5710000000000001,18.71,24.14,-5.43,0.873,0.192
2732,24,38,-7.5,0,42.5,1,1,0.5710000000000001,22.86,25.43,-2.57,0.28600000000000003,19.0,28.57,-9.57,0.35,0.086
2733,20,23,-3.5,0,42.0,1,1,0.75,22.0,17.38,4.62,0.7140000000000001,26.43,15.71,10.72,0.786,0.949
2734,38,45,-6.0,1,51.0,1,0,0.5710000000000001,23.0,22.71,0.29,1.0,32.86,20.14,12.72,0.518,0.949
2735,17,24,-3.0,0,41.5,0,1,0.5710000000000001,19.86,20.71,-0.85,0.7140000000000001,24.43,17.57,6.86,0.442,0.864
2736,11,19,-4.5,1,37.5,0,0,0.429,16.57,19.86,-3.29,0.857,26.71,15.29,11.42,0.274,0.958
2737,24,30,-8.0,0,47.5,1,1,0.429,25.57,21.71,3.86,0.5710000000000001,24.29,21.43,2.86,0.72,0.672
2738,17,24,-7.0,0,48.0,0,1,0.5,24.88,25.5,-0.62,0.5,23.0,27.0,-4.0,0.464,0.281
2739,23,26,-1.0,0,50.0,0,1,0.625,23.62,21.25,2.37,0.667,31.89,22.78,9.11,0.646,0.883
2740,3,30,-3.5,0,47.5,0,1,0.25,23.38,25.88,-2.5,0.5,19.5,21.12,-1.62,0.356,0.391
2741,37,13,-3.0,1,42.5,1,1,0.625,25.0,21.75,3.25,0.75,29.88,18.38,11.5,0.691,0.944
2742,17,24,-4.0,1,40.5,1,0,0.75,24.38,17.5,6.88,0.667,21.78,18.0,3.78,0.865,0.741
2743,12,13,-3.0,0,36.5,0,1,0.375,14.88,21.25,-6.37,0.125,12.5,26.38,-13.88,0.128,0.016
2744,44,7,-4.5,1,49.0,1,1,0.5,22.38,21.88,0.5,0.625,27.75,21.75,6.0,0.532,0.806
2745,3,17,-3.0,1,37.5,0,0,0.0,14.22,31.44,-17.22,0.25,12.25,20.38,-8.13,0.01,0.065
2746,10,17,-3.5,0,42.5,0,1,0.5,16.38,25.12,-8.74,0.375,21.38,28.0,-6.62,0.084,0.171
2747,20,9,-4.0,1,38.0,0,1,0.125,17.25,21.12,-3.87,0.375,15.88,19.75,-3.87,0.248,0.237
2748,16,37,-2.5,0,47.0,1,1,0.625,24.88,20.38,4.5,0.625,27.75,23.0,4.75,0.758,0.751
2749,17,21,-13.0,0,47.5,0,1,0.375,25.38,22.75,2.63,0.25,20.25,24.5,-4.25,0.654,0.252
2750,27,20,-4.0,1,42.5,1,1,0.875,25.75,14.75,11.0,0.75,24.75,23.0,1.75,0.957,0.605
2751,22,17,-7.0,0,39.0,0,0,0.25,15.25,23.12,-7.87,0.75,26.0,16.25,9.75,0.093,0.933
2752,9,37,-4.0,1,45.5,1,0,0.5,18.38,24.5,-6.12,0.667,26.22,17.44,8.78,0.165,0.91
2753,45,7,-13.0,1,50.0,1,1,1.0,34.38,22.38,12.0,0.25,21.5,24.88,-3.38,0.931,0.301
2754,17,13,-6.5,0,38.5,0,0,0.444,20.89,26.0,-5.11,0.556,23.89,22.22,1.67,0.22,0.603
2755,23,17,-6.5,0,44.0,0,1,0.556,23.56,21.78,1.78,0.556,20.67,19.11,1.56,0.611,0.607
2756,31,24,-7.0,1,40.5,1,1,0.667,25.0,16.89,8.11,0.667,23.56,18.22,5.34,0.9,0.808
2757,31,20,-4.5,1,45.5,1,1,0.667,26.33,20.78,5.55,0.444,24.0,25.33,-1.33,0.797,0.422
2758,14,10,-1.5,1,34.5,0,1,0.33299999999999996,14.56,20.33,-5.77,0.33299999999999996,12.78,18.44,-5.66,0.144,0.131
2759,49,35,-7.0,1,47.5,1,1,0.667,28.0,20.44,7.56,0.222,21.11,26.33,-5.22,0.862,0.218
2760,35,26,-13.5,0,49.0,1,1,1.0,35.56,20.67,14.89,0.444,17.33,25.89,-8.56,0.964,0.094
2761,35,8,-3.0,1,44.0,0,1,0.222,17.56,19.78,-2.22,0.556,25.44,24.22,1.22,0.344,0.571
2762,21,27,-2.0,0,46.5,1,1,0.222,19.89,27.11,-7.22,0.556,23.11,25.89,-2.78,0.143,0.34
2763,10,17,-6.0,0,45.5,0,1,0.667,24.22,23.44,0.78,0.33299999999999996,24.44,22.56,1.88,0.547,0.614
2764,23,7,-10.0,1,40.5,0,1,0.889,25.89,15.33,10.56,0.33299999999999996,20.33,23.67,-3.34,0.949,0.297
2765,7,24,-3.0,0,40.0,0,1,0.222,12.56,24.78,-12.22,0.33299999999999996,16.0,22.44,-6.44,0.024,0.136
2766,24,27,-7.0,0,43.0,1,0,0.33299999999999996,15.11,19.78,-4.67,0.556,24.78,20.22,4.56,0.192,0.762
2767,34,3,-17.0,1,47.0,0,1,0.667,28.78,22.22,6.56,0.444,15.67,24.22,-8.55,0.821,0.083
2768,16,6,-3.5,1,40.5,0,1,0.7,25.6,17.6,8.0,0.9,25.6,14.5,11.1,0.893,0.959
2769,20,19,-7.0,0,46.0,0,1,0.6,25.0,20.6,4.4,0.3,19.3,18.6,0.7,0.752,0.55
2770,15,27,-4.5,1,55.0,0,0,0.7,30.1,21.9,8.2,1.0,35.5,21.2,14.3,0.868,0.958
2771,24,14,-10.0,1,44.0,0,1,0.6,23.5,21.3,2.2,0.2,20.0,27.1,-7.1,0.637,0.147
2772,23,20,-7.0,0,38.0,1,1,0.6,23.6,19.5,4.1,0.4,14.5,19.3,-4.8,0.746,0.181
